actor_logprob,actor_loss,alpha_loss,alpha_value,batch_reward,bc_actor_loss,critic_loss,critic_q1,critic_q2,critic_target_q,disc_s,disc_s_acc,disc_s_stk,disc_s_stk_acc,discriminator_acc,discriminator_loss,episode,episode_length,episode_reward,forward_buffer_size,fps,frame,latest_r,original_reward,step,success_avg,total_time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063860783811475,0.6836890987441188,2.0,500.0,214.82690646629564,201000.0,14.020941047573329,1000,0.0,0.0,1000.0,0.0,35.66094517707825
1.0718520387569443,-1649.010744140625,0.0,1.0,12.156182781219483,0.0,210347.645265625,1603.7751596679686,1603.7948193359375,105758.732953125,0.011347035385202616,0.0,0.0,0.0,0.9461640625,0.6043698102235794,3.0,500.0,246.8683138915625,201500.0,31.80141921706456,1500,0.5011286482810974,7.717805011749268,1500.0,0.0,51.383514642715454
3.91110013961792,-1791.1204436035157,0.0,1.0,12.693667163848877,0.0,49716.61135546875,1749.6545625,1749.790400390625,24706.636712890624,0.005894593372358941,0.0,0.0,0.0,0.9989453125,0.6285480315685272,4.0,500.0,274.6832389988134,202000.0,30.21798150243145,2000,0.5559719401597977,7.705787036895752,2000.0,0.0,67.92995500564575
3.5280335245132446,-1810.8888530273437,0.0,1.0,13.468103857040406,0.0,27923.236638671875,1802.310957763672,1802.106981201172,13942.963715820313,0.000621322173246881,0.0,0.0,0.0,0.9999921875,0.6338590899705887,5.0,500.0,265.7633263945039,202500.0,31.95670027052883,2500,0.5320500715374946,7.674980368614197,2500.0,0.0,83.57612633705139
2.4311310274600983,-1812.44751953125,0.0,1.0,14.25882988166809,0.0,21657.04250878906,1811.3529150390625,1811.3415607910156,10806.57276611328,0.00032759933546185494,0.0,0.0,0.0,1.0,0.6430891193151475,6.0,500.0,471.8957042256324,203000.0,32.0009043224305,3000,0.9313197038173675,7.6722262153625485,3000.0,0.0,99.20068573951721
1.9004415230751037,-1821.1070625,0.0,1.0,14.93423450088501,0.0,19080.38321875,1818.931704345703,1818.9219702148437,9501.758847167968,0.0001498502569156699,0.0,0.0,0.0,1.0,0.666197660446167,7.0,500.0,600.0979501033381,203500.0,31.881968705851442,3500,1.2004152755737305,7.646812768936157,3500.0,0.0,114.88353228569031
1.854873800754547,-1837.2293898925782,0.0,1.0,15.581989110946655,0.0,17860.090424804686,1834.2375183105469,1834.165133544922,8893.163142333984,6.167581972113112e-05,0.0,0.0,0.0,1.0,0.6719185628890991,8.0,500.0,600.1652696213902,204000.0,31.699722808510383,4000,1.1988859634399414,7.650913244247437,4000.0,0.0,130.65654158592224
1.5956635901927947,-1849.0641784667969,0.0,1.0,16.122855451583863,0.0,17085.49188232422,1848.2265139160156,1848.2218542480468,8495.957524902344,2.574755945988727e-05,0.0,0.0,0.0,1.0,0.6584981597661972,9.0,500.0,527.9169219813194,204500.0,32.03366330553974,4500,1.0627563024759292,7.613781251907349,4500.0,0.0,146.26512241363525
1.316331709742546,-1863.8543046875,0.0,1.0,16.55188345146179,0.0,16996.24309375,1862.6732734375,1862.64382421875,8454.423039550782,9.945376250470872e-06,0.0,0.0,0.0,1.0,0.6124341518878936,10.0,500.0,418.90105552975115,205000.0,31.528052912054864,5000,0.8363295665979386,7.597231840133667,5000.0,0.0,162.1240155696869
1.0285467731356621,-1881.5427145996093,0.0,1.0,16.924058740615845,0.0,16926.503838378907,1880.22333984375,1880.2265451660155,8424.294570800781,3.498828203191806e-06,0.0,0.0,0.0,1.0,0.6338047806024552,11.0,500.0,224.92556506755662,205500.0,31.82680479884899,5500,0.46115995055437087,7.5743719100952145,5500.0,0.0,177.83404445648193
0.8263847642540931,-1899.97131640625,0.0,1.0,17.26083727645874,0.0,16603.697412353515,1899.4422736816407,1899.4557504882812,8283.352279541015,2.6822781492228387e-06,0.0,0.0,0.0,1.0,0.643239684343338,12.0,500.0,194.08269923326392,206000.0,31.792996236176126,6000,0.38820007085800173,7.563058579444886,6000.0,0.0,193.5607795715332
0.465333298066631,-1915.2080874023438,0.0,1.0,17.498243144989015,0.0,16930.96396533203,1915.5816311035155,1915.6226220703124,8472.44196081543,1.4953399808064206e-06,0.0,0.0,0.0,1.0,0.6421435992717743,13.0,500.0,193.6582194274703,206500.0,31.551389750019922,6500,0.3873557078242302,7.545600831031799,6500.0,0.0,209.40794253349304
0.5486774594485759,-1934.437255859375,0.0,1.0,17.651571338653564,0.0,16896.284527099608,1933.352953125,1933.3215234375,8433.612485961914,5.138707266496568e-07,0.0,0.0,0.0,1.0,0.6359249756336213,14.0,500.0,211.66211986746822,207000.0,32.04225592056566,7000,0.4203985446095467,7.518279649734497,7000.0,0.0,225.01233768463135
0.5707780509758741,-1955.4811547851561,0.0,1.0,17.774899345397948,0.0,16964.540038330077,1954.422665283203,1954.386020263672,8488.865576538086,9.407524881908102e-07,0.0,0.0,0.0,1.0,0.6332590943574905,15.0,500.0,380.07437817192977,207500.0,31.386876881139838,7500,0.7548108900785446,7.491293642997742,7500.0,0.0,240.94256377220154
0.6679545928798616,-1973.7569926757812,0.0,1.0,17.841325054168703,0.0,17535.96070361328,1972.0210439453126,1971.9927465820313,8757.14578363037,6.546334251424923e-07,0.0,0.0,0.0,1.0,0.6411777650117874,16.0,500.0,405.84457120100546,208000.0,31.570488456704453,8000,0.8111507966518402,7.479204747200012,8000.0,0.0,256.78014039993286
0.5456199067980051,-1992.9091091308594,0.0,1.0,17.87950215148926,0.0,17718.735220703125,1991.7908537597657,1991.7729030761718,8860.22438848877,5.792507526507506e-07,0.0,0.0,0.0,1.0,0.6348929753303528,17.0,500.0,474.0335638054433,208500.0,31.6117698805834,8500,0.9459630393981934,7.475643445968628,8500.0,0.0,272.5970346927643
0.554920210711658,-2010.153134033203,0.0,1.0,17.886429344177245,0.0,17984.852708007813,2008.9269841308594,2008.9425441894532,9001.27480859375,4.695264087501982e-07,0.0,0.0,0.0,1.0,0.6720693759918213,18.0,500.0,615.4860015385867,209000.0,31.704521848297404,9000,1.2398483546972274,7.459059191703797,9000.0,0.0,288.3676564693451
0.3889068332472816,-2024.2388198242188,0.0,1.0,17.876962894439696,0.0,18281.591645385743,2024.0272670898437,2023.9944645996093,9140.856288696288,2.24583308011006e-07,0.0,0.0,0.0,1.0,0.6825238962173462,19.0,500.0,464.24734124742525,209500.0,31.635017549902017,9500,0.9167666798233985,7.434304255485535,9500.0,0.0,304.17292761802673
